36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:20:12.0 (78335)|USER_INFO|[EXTERNAL]|0056F000008202z|s023879@au-portal.local.fullsand|日本標準時|GMT+09:00
17:20:12.0 (114568)|EXECUTION_STARTED
17:20:12.0 (119103)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqY|VF: /apex/sadailyreporteditorforadmin
17:20:12.0 (47660974)|SYSTEM_MODE_ENTER|true
17:20:12.0 (48168473)|VARIABLE_SCOPE_BEGIN|[10]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|String|false|true
17:20:12.0 (48182487)|VARIABLE_SCOPE_BEGIN|[8]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|String|false|true
17:20:12.0 (48190044)|VARIABLE_SCOPE_BEGIN|[9]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|String|false|true
17:20:12.0 (48198021)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportEditorForAdminCtl.PARAM_ID|String|false|true
17:20:12.0 (48205432)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportEditorForAdminCtl.SCROLL_TOP|String|false|true
17:20:12.0 (48213054)|VARIABLE_SCOPE_BEGIN|[6]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|String|false|true
17:20:12.0 (48220588)|VARIABLE_SCOPE_BEGIN|[5]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|String|false|true
17:20:12.0 (48228216)|VARIABLE_SCOPE_BEGIN|[12]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|String|false|true
17:20:12.0 (48235831)|VARIABLE_SCOPE_BEGIN|[13]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|String|false|true
17:20:12.0 (48388469)|HEAP_ALLOCATE|[72]|Bytes:3
17:20:12.0 (48434389)|HEAP_ALLOCATE|[77]|Bytes:152
17:20:12.0 (48447750)|HEAP_ALLOCATE|[342]|Bytes:408
17:20:12.0 (48459004)|HEAP_ALLOCATE|[355]|Bytes:408
17:20:12.0 (48470196)|HEAP_ALLOCATE|[467]|Bytes:48
17:20:12.0 (48497314)|HEAP_ALLOCATE|[139]|Bytes:6
17:20:12.0 (48514071)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
17:20:12.0 (48522822)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:740
17:20:12.0 (48527685)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:277
17:20:12.0 (48533170)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:54
17:20:12.0 (48537798)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:20:12.0 (48564166)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|"3"
17:20:12.0 (48570442)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:20:12.0 (48576802)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|"1"
17:20:12.0 (48581354)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:20:12.0 (48592335)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|"2"
17:20:12.0 (48597748)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
17:20:12.0 (48604552)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.PARAM_ID|"id"
17:20:12.0 (48608997)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
17:20:12.0 (48615746)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.SCROLL_TOP|"top"
17:20:12.0 (48620278)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:20:12.0 (48626537)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|"type"
17:20:12.0 (48630697)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
17:20:12.0 (48637360)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|"isCopy"
17:20:12.0 (48641417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:100
17:20:12.0 (48653008)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|" SELECT id, Name, Pr (80 more) ..."
17:20:12.0 (48657870)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:220
17:20:12.0 (48667339)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|" SELECT id, (Select  (200 more) ..."
17:20:12.0 (48678855)|METHOD_ENTRY|[1]|01p6F000006sUQn|saDailyReportEditorForAdminCtl.saDailyReportEditorForAdminCtl()
17:20:12.0 (48684941)|STATEMENT_EXECUTE|[1]
17:20:12.0 (48691737)|STATEMENT_EXECUTE|[1]
17:20:12.0 (48723334)|HEAP_ALLOCATE|[50]|Bytes:5
17:20:12.0 (48750082)|HEAP_ALLOCATE|[56]|Bytes:5
17:20:12.0 (48758307)|HEAP_ALLOCATE|[64]|Bytes:7
17:20:12.0 (48774753)|SYSTEM_MODE_ENTER|false
17:20:12.0 (48789354)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:20:12.0 (48794252)|STATEMENT_EXECUTE|[1320]
17:20:12.0 (48796532)|STATEMENT_EXECUTE|[1877]
17:20:12.0 (48798178)|STATEMENT_EXECUTE|[1925]
17:20:12.0 (48803769)|SYSTEM_MODE_EXIT|false
17:20:12.0 (48812328)|METHOD_EXIT|[1]|saDailyReportEditorForAdminCtl
17:20:12.0 (51322502)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:156
17:20:12.0 (51336505)|VARIABLE_SCOPE_BEGIN|[93]|this|saDailyReportEditorForAdminCtl|true|false
17:20:12.0 (51480124)|VARIABLE_ASSIGNMENT|[93]|this|{}|0x7c0d4b80
