36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:11:16.0 (79733)|USER_INFO|[EXTERNAL]|0056F000008202z|s023879@au-portal.local.fullsand|日本標準時|GMT+09:00
17:11:16.0 (112370)|EXECUTION_STARTED
17:11:16.0 (117661)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqY|VF: /apex/saDailyReportEditorForAdmin
17:11:16.0 (43521284)|SYSTEM_MODE_ENTER|true
17:11:16.0 (44003148)|VARIABLE_SCOPE_BEGIN|[10]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|String|false|true
17:11:16.0 (44017695)|VARIABLE_SCOPE_BEGIN|[8]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|String|false|true
17:11:16.0 (44025416)|VARIABLE_SCOPE_BEGIN|[9]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|String|false|true
17:11:16.0 (44033405)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportEditorForAdminCtl.PARAM_ID|String|false|true
17:11:16.0 (44041097)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportEditorForAdminCtl.SCROLL_TOP|String|false|true
17:11:16.0 (44048580)|VARIABLE_SCOPE_BEGIN|[6]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|String|false|true
17:11:16.0 (44055751)|VARIABLE_SCOPE_BEGIN|[5]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|String|false|true
17:11:16.0 (44063475)|VARIABLE_SCOPE_BEGIN|[12]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|String|false|true
17:11:16.0 (44070857)|VARIABLE_SCOPE_BEGIN|[13]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|String|false|true
17:11:16.0 (44205909)|HEAP_ALLOCATE|[72]|Bytes:3
17:11:16.0 (44241744)|HEAP_ALLOCATE|[77]|Bytes:152
17:11:16.0 (44254373)|HEAP_ALLOCATE|[342]|Bytes:408
17:11:16.0 (44267650)|HEAP_ALLOCATE|[355]|Bytes:408
17:11:16.0 (44279444)|HEAP_ALLOCATE|[467]|Bytes:48
17:11:16.0 (44306120)|HEAP_ALLOCATE|[139]|Bytes:6
17:11:16.0 (44322757)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
17:11:16.0 (44330622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:740
17:11:16.0 (44335174)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:277
