36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:14:55.0 (76998)|USER_INFO|[EXTERNAL]|0056F000008202z|s023879@au-portal.local.fullsand|日本標準時|GMT+09:00
17:14:55.0 (110143)|EXECUTION_STARTED
17:14:55.0 (116254)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqc|VF: /apex/saHearingListForAdmin
17:14:55.0 (15730660)|SYSTEM_MODE_ENTER|true
17:14:55.0 (15969699)|VARIABLE_SCOPE_BEGIN|[39]|saHearingListForAdminCtl.BASE_QUERY_STRING|String|false|true
17:14:55.0 (15981744)|VARIABLE_SCOPE_BEGIN|[45]|saHearingListForAdminCtl.QUERY_LIMIT|String|false|true
17:14:55.0 (15988665)|VARIABLE_SCOPE_BEGIN|[46]|saHearingListForAdminCtl.QUERY_LIMIT_MAX|String|false|true
17:14:55.0 (15995290)|VARIABLE_SCOPE_BEGIN|[44]|saHearingListForAdminCtl.SELECTOPTION_ALL|String|false|true
17:14:55.0 (16001518)|VARIABLE_SCOPE_BEGIN|[43]|saHearingListForAdminCtl.SELECTOPTION_LASTMODIFIED|String|false|true
17:14:55.0 (16010190)|VARIABLE_SCOPE_BEGIN|[55]|saHearingListForAdminCtl.targetRecordsOption|List<System.SelectOption>|true|true
17:14:55.0 (16139177)|HEAP_ALLOCATE|[72]|Bytes:3
17:14:55.0 (16172692)|HEAP_ALLOCATE|[77]|Bytes:152
17:14:55.0 (16188587)|HEAP_ALLOCATE|[342]|Bytes:408
17:14:55.0 (16203614)|HEAP_ALLOCATE|[355]|Bytes:408
17:14:55.0 (16215624)|HEAP_ALLOCATE|[467]|Bytes:48
17:14:55.0 (16241525)|HEAP_ALLOCATE|[139]|Bytes:6
17:14:55.0 (16257469)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:364
17:14:55.0 (16266517)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:114
17:14:55.0 (16271230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
