36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:16:39.0 (77429)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi.fullsand|日本標準時|GMT+09:00
17:16:39.0 (120140)|EXECUTION_STARTED
17:16:39.0 (125302)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqY|VF: /apex/saDailyReportEditorForAdmin
17:16:39.0 (33880564)|SYSTEM_MODE_ENTER|true
17:16:39.0 (34436120)|HEAP_ALLOCATE|[72]|Bytes:3
17:16:39.0 (34512345)|HEAP_ALLOCATE|[77]|Bytes:152
17:16:39.0 (34538561)|HEAP_ALLOCATE|[342]|Bytes:408
17:16:39.0 (34576067)|HEAP_ALLOCATE|[355]|Bytes:408
17:16:39.0 (34590305)|HEAP_ALLOCATE|[467]|Bytes:48
17:16:39.0 (34639193)|HEAP_ALLOCATE|[139]|Bytes:6
17:16:39.0 (34697753)|VARIABLE_SCOPE_BEGIN|[10]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|String|false|true
17:16:39.0 (34826043)|VARIABLE_SCOPE_BEGIN|[8]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|String|false|true
17:16:39.0 (34837129)|VARIABLE_SCOPE_BEGIN|[9]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|String|false|true
17:16:39.0 (34846838)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportEditorForAdminCtl.PARAM_ID|String|false|true
17:16:39.0 (34857174)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportEditorForAdminCtl.SCROLL_TOP|String|false|true
17:16:39.0 (34868547)|VARIABLE_SCOPE_BEGIN|[6]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|String|false|true
17:16:39.0 (34883987)|VARIABLE_SCOPE_BEGIN|[5]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|String|false|true
17:16:39.0 (34896819)|VARIABLE_SCOPE_BEGIN|[12]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|String|false|true
17:16:39.0 (34906976)|VARIABLE_SCOPE_BEGIN|[13]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|String|false|true
17:16:39.0 (34970170)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
17:16:39.0 (35001832)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:740
17:16:39.0 (35009322)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:277
17:16:39.0 (35017547)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:54
17:16:39.0 (35023847)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:39.0 (35058791)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|"3"
17:16:39.0 (35068575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:39.0 (35078445)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|"1"
17:16:39.0 (35085487)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:39.0 (35093489)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|"2"
17:16:39.0 (35102691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
17:16:39.0 (35111388)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.PARAM_ID|"id"
17:16:39.0 (35118232)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
17:16:39.0 (35126844)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.SCROLL_TOP|"top"
17:16:39.0 (35134123)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:16:39.0 (35143304)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|"type"
17:16:39.0 (35151157)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
17:16:39.0 (35159047)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|"isCopy"
17:16:39.0 (35167244)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:100
17:16:39.0 (35179265)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|" SELECT id, Name, Pr (80 more) ..."
17:16:39.0 (35187092)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:220
17:16:39.0 (35198770)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|" SELECT id, (Select  (200 more) ..."
