36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:14:59.0 (103415)|USER_INFO|[EXTERNAL]|0056F000008202z|s023879@au-portal.local.fullsand|日本標準時|GMT+09:00
17:14:59.0 (146201)|EXECUTION_STARTED
17:14:59.0 (152786)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqc|VF: /apex/saHearingListForAdmin
17:14:59.0 (1076144)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0666F0000066wqc
17:14:59.0 (9463956)|HEAP_ALLOCATE|[72]|Bytes:3
17:14:59.0 (9522553)|HEAP_ALLOCATE|[77]|Bytes:152
17:14:59.0 (9544703)|HEAP_ALLOCATE|[342]|Bytes:408
17:14:59.0 (9566425)|HEAP_ALLOCATE|[355]|Bytes:408
17:14:59.0 (9587432)|HEAP_ALLOCATE|[467]|Bytes:48
17:14:59.0 (9627795)|HEAP_ALLOCATE|[139]|Bytes:6
17:14:59.0 (10191889)|HEAP_ALLOCATE|[50]|Bytes:5
17:14:59.0 (10229740)|HEAP_ALLOCATE|[56]|Bytes:5
17:14:59.0 (10244720)|HEAP_ALLOCATE|[64]|Bytes:7
17:14:59.0 (10896955)|VARIABLE_SCOPE_BEGIN|[39]|saHearingListForAdminCtl.BASE_QUERY_STRING|String|false|true
17:14:59.0 (10918873)|VARIABLE_SCOPE_BEGIN|[45]|saHearingListForAdminCtl.QUERY_LIMIT|String|false|true
17:14:59.0 (10932817)|VARIABLE_SCOPE_BEGIN|[46]|saHearingListForAdminCtl.QUERY_LIMIT_MAX|String|false|true
17:14:59.0 (10946536)|VARIABLE_SCOPE_BEGIN|[44]|saHearingListForAdminCtl.SELECTOPTION_ALL|String|false|true
17:14:59.0 (10959378)|VARIABLE_SCOPE_BEGIN|[43]|saHearingListForAdminCtl.SELECTOPTION_LASTMODIFIED|String|false|true
17:14:59.0 (11034970)|VARIABLE_SCOPE_BEGIN|[55]|saHearingListForAdminCtl.targetRecordsOption|List<System.SelectOption>|true|true
17:14:59.0 (15705162)|VF_DESERIALIZE_VIEWSTATE_END
17:14:59.0 (22296830)|SYSTEM_MODE_ENTER|true
17:14:59.0 (22342081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:364
17:14:59.0 (22360532)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:114
17:14:59.0 (22369840)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
17:14:59.0 (22378479)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:14:59.0 (22444422)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.QUERY_LIMIT|"1000"
17:14:59.0 (22455908)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:14:59.0 (22468909)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.QUERY_LIMIT_MAX|"10000"
17:14:59.0 (22477614)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:14:59.0 (22490858)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.SELECTOPTION_ALL|"2"
17:14:59.0 (22499536)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:14:59.0 (22510606)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.SELECTOPTION_LASTMODIFIED|"1"
17:14:59.0 (22533192)|METHOD_ENTRY|[1]|01p6F000006sUQs|saHearingListForAdminCtl.saHearingListForAdminCtl()
17:14:59.0 (22544434)|STATEMENT_EXECUTE|[1]
17:14:59.0 (22552392)|STATEMENT_EXECUTE|[1]
17:14:59.0 (22565956)|SYSTEM_MODE_ENTER|false
17:14:59.0 (22585572)|HEAP_ALLOCATE|[39]|Bytes:5
17:14:59.0 (22592940)|STATEMENT_EXECUTE|[39]
17:14:59.0 (22599036)|HEAP_ALLOCATE|[39]|Bytes:301
17:14:59.0 (22622260)|VARIABLE_ASSIGNMENT|[39]|saHearingListForAdminCtl.BASE_QUERY_STRING|"SELECT RegionalOffic (281 more) ..."
17:14:59.0 (22630812)|STATEMENT_EXECUTE|[56]
17:14:59.0 (22633333)|STATEMENT_EXECUTE|[57]
17:14:59.0 (22657330)|HEAP_ALLOCATE|[57]|Bytes:4
17:14:59.0 (22774398)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:14:59.0 (22795549)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x52b5eb48
17:14:59.0 (22820720)|VARIABLE_ASSIGNMENT|[55]|saHearingListForAdminCtl.targetRecordsOption|[]|0x52b5eb48
17:14:59.0 (22840675)|STATEMENT_EXECUTE|[58]
17:14:59.0 (22895039)|HEAP_ALLOCATE|[58]|Bytes:9
17:14:59.0 (22947617)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:14:59.0 (22960135)|STATEMENT_EXECUTE|[59]
17:14:59.0 (22986288)|HEAP_ALLOCATE|[59]|Bytes:5
17:14:59.0 (23016225)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:14:59.0 (23033636)|SYSTEM_MODE_EXIT|false
17:14:59.0 (23048361)|METHOD_EXIT|[1]|saHearingListForAdminCtl
17:14:59.23 (23448429)|SYSTEM_MODE_ENTER|true
17:14:59.23 (23507437)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
17:14:59.23 (23516116)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
17:14:59.24 (24538071)|SYSTEM_MODE_ENTER|true
17:14:59.24 (24613618)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
17:14:59.24 (24624353)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
17:14:59.24 (24668197)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x6242c443
17:14:59.24 (24679379)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
17:14:59.24 (24692265)|VARIABLE_ASSIGNMENT|[88]|escape|null
17:14:59.0 (24984974)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25075207)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25165948)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25248937)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25319210)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25387739)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25452813)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25519587)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25954276)|SYSTEM_MODE_ENTER|true
17:14:59.0 (25991289)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
17:14:59.0 (26016766)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:14:59.0 (26036392)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.orderTarget|"LastModifiedDate"|0x2cad4156
17:14:59.0 (26083661)|SYSTEM_MODE_ENTER|true
17:14:59.0 (26105098)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:14:59.0 (26119435)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.errMess|""|0x2cad4156
17:14:59.0 (26160073)|SYSTEM_MODE_ENTER|true
17:14:59.0 (26180192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:14:59.0 (26187372)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:14:59.0 (26200984)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.targetRecords|"1"|0x2cad4156
17:14:59.0 (26240623)|SYSTEM_MODE_ENTER|true
17:14:59.0 (26260450)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:14:59.0 (26274427)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.filterShisha|null|0x2cad4156
17:14:59.0 (26312945)|SYSTEM_MODE_ENTER|true
17:14:59.0 (26331362)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:14:59.0 (26343647)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.filterCreatorName|""|0x2cad4156
17:14:59.0 (26378923)|SYSTEM_MODE_ENTER|true
17:14:59.0 (26395486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
17:14:59.0 (26401990)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:14:59.0 (26414260)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.filterReportName|"全国営業週報ヒアリング"|0x2cad4156
17:14:59.0 (26456076)|SYSTEM_MODE_ENTER|true
17:14:59.0 (26473772)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:14:59.0 (26485539)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.filterValidityDate|""|0x2cad4156
17:14:59.26 (26646945)|SYSTEM_MODE_ENTER|true
17:14:59.26 (26711785)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
17:14:59.26 (26721755)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
17:14:59.26 (26753064)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x6242c443
17:14:59.26 (26764072)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
17:14:59.26 (26776391)|VARIABLE_ASSIGNMENT|[88]|escape|null
17:14:59.0 (27311204)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:14:59.0 (27325971)|VARIABLE_SCOPE_BEGIN|[257]|this|saHearingListForAdminCtl|true|false
17:14:59.0 (27454026)|VARIABLE_ASSIGNMENT|[257]|this|{"currentUser":"0x35af614d","errFlg":false,"errMess":"","filterCreatorName":"","filterReportName":"全国営業週報ヒアリング","filterValidityDate":"","initSearchFlg":"","mpShishaOptions":"0x2f87b585","orderDesc":true,"orderTarget":"LastModifiedDate","pageNum":1,"pageSize":50,"targetRecords":"1"}|0x2cad4156
17:14:59.0 (27481101)|SYSTEM_MODE_ENTER|false
17:14:59.0 (27492053)|HEAP_ALLOCATE|[258]|Bytes:5
17:14:59.0 (27499964)|STATEMENT_EXECUTE|[257]
17:14:59.0 (27503137)|STATEMENT_EXECUTE|[258]
17:14:59.0 (27511893)|VARIABLE_SCOPE_BEGIN|[258]|queryStr|String|false|false
17:14:59.0 (27533337)|VARIABLE_ASSIGNMENT|[258]|queryStr|"SELECT RegionalOffic (281 more) ..."
17:14:59.0 (27541116)|STATEMENT_EXECUTE|[259]
