36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:01:40.0 (64127)|USER_INFO|[EXTERNAL]|0056F000008202z|s023879@au-portal.local.fullsand|日本標準時|GMT+09:00
17:01:40.0 (94905)|EXECUTION_STARTED
17:01:40.0 (98984)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqY|VF: /apex/sadailyreporteditorforadmin
17:01:40.0 (38461135)|SYSTEM_MODE_ENTER|true
17:01:40.0 (38912239)|VARIABLE_SCOPE_BEGIN|[10]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|String|false|true
17:01:40.0 (38925860)|VARIABLE_SCOPE_BEGIN|[8]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|String|false|true
17:01:40.0 (38933459)|VARIABLE_SCOPE_BEGIN|[9]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|String|false|true
17:01:40.0 (38941601)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportEditorForAdminCtl.PARAM_ID|String|false|true
17:01:40.0 (38948117)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportEditorForAdminCtl.SCROLL_TOP|String|false|true
17:01:40.0 (38955681)|VARIABLE_SCOPE_BEGIN|[6]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|String|false|true
17:01:40.0 (38963254)|VARIABLE_SCOPE_BEGIN|[5]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|String|false|true
17:01:40.0 (38969762)|VARIABLE_SCOPE_BEGIN|[12]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|String|false|true
17:01:40.0 (38976471)|VARIABLE_SCOPE_BEGIN|[13]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|String|false|true
17:01:40.0 (39110828)|HEAP_ALLOCATE|[72]|Bytes:3
17:01:40.0 (39148224)|HEAP_ALLOCATE|[77]|Bytes:152
17:01:40.0 (39161039)|HEAP_ALLOCATE|[342]|Bytes:408
17:01:40.0 (39172798)|HEAP_ALLOCATE|[355]|Bytes:408
17:01:40.0 (39184559)|HEAP_ALLOCATE|[467]|Bytes:48
17:01:40.0 (39209453)|HEAP_ALLOCATE|[139]|Bytes:6
17:01:40.0 (39224723)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
17:01:40.0 (39231606)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:740
17:01:40.0 (39236548)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:277
17:01:40.0 (39240931)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:54
17:01:40.0 (39244839)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:01:40.0 (39269667)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|"3"
17:01:40.0 (39275009)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:01:40.0 (39280592)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|"1"
17:01:40.0 (39284720)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:01:40.0 (39289757)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|"2"
17:01:40.0 (39294073)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
17:01:40.0 (39300358)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.PARAM_ID|"id"
17:01:40.0 (39305494)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
17:01:40.0 (39311308)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.SCROLL_TOP|"top"
17:01:40.0 (39315572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:01:40.0 (39321388)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|"type"
17:01:40.0 (39325113)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
17:01:40.0 (39331610)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|"isCopy"
17:01:40.0 (39335247)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:100
17:01:40.0 (39343825)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|" SELECT id, Name, Pr (80 more) ..."
17:01:40.0 (39348508)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:220
17:01:40.0 (39356059)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|" SELECT id, (Select  (200 more) ..."
17:01:40.0 (39367240)|METHOD_ENTRY|[1]|01p6F000006sUQn|saDailyReportEditorForAdminCtl.saDailyReportEditorForAdminCtl()
17:01:40.0 (39374927)|STATEMENT_EXECUTE|[1]
17:01:40.0 (39380392)|STATEMENT_EXECUTE|[1]
17:01:40.0 (39413531)|HEAP_ALLOCATE|[50]|Bytes:5
17:01:40.0 (39436363)|HEAP_ALLOCATE|[56]|Bytes:5
17:01:40.0 (39443719)|HEAP_ALLOCATE|[64]|Bytes:7
17:01:40.0 (39457066)|SYSTEM_MODE_ENTER|false
17:01:40.0 (39471369)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:01:40.0 (39476083)|STATEMENT_EXECUTE|[1320]
17:01:40.0 (39478030)|STATEMENT_EXECUTE|[1877]
17:01:40.0 (39479469)|STATEMENT_EXECUTE|[1925]
17:01:40.0 (39484276)|SYSTEM_MODE_EXIT|false
17:01:40.0 (39493463)|METHOD_EXIT|[1]|saDailyReportEditorForAdminCtl
17:01:40.0 (41624249)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:156
17:01:40.0 (41637237)|VARIABLE_SCOPE_BEGIN|[93]|this|saDailyReportEditorForAdminCtl|true|false
17:01:40.0 (41765915)|VARIABLE_ASSIGNMENT|[93]|this|{}|0x2169fb50
17:01:40.0 (41784559)|SYSTEM_MODE_ENTER|false
17:01:40.0 (41792448)|HEAP_ALLOCATE|[59]|Bytes:5
17:01:40.0 (41798182)|STATEMENT_EXECUTE|[1]
17:01:40.0 (41801427)|HEAP_ALLOCATE|[59]|Bytes:5
17:01:40.0 (41804333)|STATEMENT_EXECUTE|[15]
17:01:40.0 (41806645)|STATEMENT_EXECUTE|[16]
17:01:40.0 (41808322)|STATEMENT_EXECUTE|[17]
17:01:40.0 (41809865)|STATEMENT_EXECUTE|[18]
