36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:16:30.0 (88562)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi.fullsand|日本標準時|GMT+09:00
17:16:30.0 (122192)|EXECUTION_STARTED
17:16:30.0 (128709)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqc|VF: /apex/saHearingListForAdmin
17:16:30.0 (367455)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0666F0000066wqc
17:16:30.0 (4424793)|HEAP_ALLOCATE|[72]|Bytes:3
17:16:30.0 (4473956)|HEAP_ALLOCATE|[77]|Bytes:152
17:16:30.0 (4489490)|HEAP_ALLOCATE|[342]|Bytes:408
17:16:30.0 (4501852)|HEAP_ALLOCATE|[355]|Bytes:408
17:16:30.0 (4513826)|HEAP_ALLOCATE|[467]|Bytes:48
17:16:30.0 (4540173)|HEAP_ALLOCATE|[139]|Bytes:6
17:16:30.0 (5079979)|HEAP_ALLOCATE|[50]|Bytes:5
17:16:30.0 (5110030)|HEAP_ALLOCATE|[56]|Bytes:5
17:16:30.0 (5119439)|HEAP_ALLOCATE|[64]|Bytes:7
17:16:30.0 (5593305)|VARIABLE_SCOPE_BEGIN|[39]|saHearingListForAdminCtl.BASE_QUERY_STRING|String|false|true
17:16:30.0 (5605598)|VARIABLE_SCOPE_BEGIN|[45]|saHearingListForAdminCtl.QUERY_LIMIT|String|false|true
17:16:30.0 (5612826)|VARIABLE_SCOPE_BEGIN|[46]|saHearingListForAdminCtl.QUERY_LIMIT_MAX|String|false|true
17:16:30.0 (5619892)|VARIABLE_SCOPE_BEGIN|[44]|saHearingListForAdminCtl.SELECTOPTION_ALL|String|false|true
17:16:30.0 (5626803)|VARIABLE_SCOPE_BEGIN|[43]|saHearingListForAdminCtl.SELECTOPTION_LASTMODIFIED|String|false|true
17:16:30.0 (5635748)|VARIABLE_SCOPE_BEGIN|[55]|saHearingListForAdminCtl.targetRecordsOption|List<System.SelectOption>|true|true
17:16:30.0 (8916156)|VF_DESERIALIZE_VIEWSTATE_END
17:16:30.0 (14126183)|SYSTEM_MODE_ENTER|true
17:16:30.0 (14163134)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:364
17:16:30.0 (14177924)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:114
17:16:30.0 (14183354)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
17:16:30.0 (14189567)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:16:30.0 (14215865)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.QUERY_LIMIT|"1000"
17:16:30.0 (14221912)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:16:30.0 (14229351)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.QUERY_LIMIT_MAX|"10000"
17:16:30.0 (14233879)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:30.0 (14240575)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.SELECTOPTION_ALL|"2"
17:16:30.0 (14244978)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:30.0 (14251153)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.SELECTOPTION_LASTMODIFIED|"1"
17:16:30.0 (14308494)|METHOD_ENTRY|[1]|01p6F000006sUQs|saHearingListForAdminCtl.saHearingListForAdminCtl()
17:16:30.0 (14316952)|STATEMENT_EXECUTE|[1]
17:16:30.0 (14323841)|STATEMENT_EXECUTE|[1]
17:16:30.0 (14334471)|SYSTEM_MODE_ENTER|false
17:16:30.0 (14349710)|HEAP_ALLOCATE|[39]|Bytes:5
17:16:30.0 (14355175)|STATEMENT_EXECUTE|[39]
17:16:30.0 (14359256)|HEAP_ALLOCATE|[39]|Bytes:301
17:16:30.0 (14373982)|VARIABLE_ASSIGNMENT|[39]|saHearingListForAdminCtl.BASE_QUERY_STRING|"SELECT RegionalOffic (281 more) ..."
17:16:30.0 (14379063)|STATEMENT_EXECUTE|[56]
17:16:30.0 (14380964)|STATEMENT_EXECUTE|[57]
17:16:30.0 (14398879)|HEAP_ALLOCATE|[57]|Bytes:4
17:16:30.0 (14497996)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:16:30.0 (14515347)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x2fa3e5bb
17:16:30.0 (14532124)|VARIABLE_ASSIGNMENT|[55]|saHearingListForAdminCtl.targetRecordsOption|[]|0x2fa3e5bb
17:16:30.0 (14544773)|STATEMENT_EXECUTE|[58]
17:16:30.0 (14580053)|HEAP_ALLOCATE|[58]|Bytes:9
17:16:30.0 (14619878)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:16:30.0 (14628857)|STATEMENT_EXECUTE|[59]
17:16:30.0 (14646415)|HEAP_ALLOCATE|[59]|Bytes:5
17:16:30.0 (14662550)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:16:30.0 (14673129)|SYSTEM_MODE_EXIT|false
17:16:30.0 (14684715)|METHOD_EXIT|[1]|saHearingListForAdminCtl
17:16:30.15 (15187406)|SYSTEM_MODE_ENTER|true
17:16:30.15 (15253192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
17:16:30.15 (15267432)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
17:16:30.16 (16086734)|SYSTEM_MODE_ENTER|true
17:16:30.16 (16149263)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
17:16:30.16 (16158877)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
17:16:30.16 (16206767)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x9566361
17:16:30.16 (16213869)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
17:16:30.16 (16222865)|VARIABLE_ASSIGNMENT|[88]|escape|null
17:16:30.0 (16510473)|SYSTEM_MODE_ENTER|true
17:16:30.0 (16718764)|SYSTEM_MODE_ENTER|true
17:16:30.0 (16844265)|SYSTEM_MODE_ENTER|true
17:16:30.0 (16917954)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17015452)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17083221)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17127558)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17183887)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17572865)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17603040)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
17:16:30.0 (17609421)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:16:30.0 (17636232)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.orderTarget|"LastModifiedDate"|0x378e1aab
17:16:30.0 (17681944)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17700273)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:16:30.0 (17711635)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.errMess|""|0x378e1aab
17:16:30.0 (17766227)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17782565)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:30.0 (17787427)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
17:16:30.0 (17799562)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.targetRecords|"1"|0x378e1aab
17:16:30.0 (17839082)|SYSTEM_MODE_ENTER|true
17:16:30.0 (17853596)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
