36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:05:36.0 (73045)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi.fullsand|日本標準時|GMT+09:00
16:05:36.0 (102281)|EXECUTION_STARTED
16:05:36.0 (106122)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqY|VF: /apex/sadailyreporteditorforadmin
16:05:36.0 (39080935)|SYSTEM_MODE_ENTER|true
16:05:36.0 (39474212)|VARIABLE_SCOPE_BEGIN|[10]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|String|false|true
16:05:36.0 (39488272)|VARIABLE_SCOPE_BEGIN|[8]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|String|false|true
16:05:36.0 (39496151)|VARIABLE_SCOPE_BEGIN|[9]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|String|false|true
16:05:36.0 (39504469)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportEditorForAdminCtl.PARAM_ID|String|false|true
16:05:36.0 (39512161)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportEditorForAdminCtl.SCROLL_TOP|String|false|true
16:05:36.0 (39519975)|VARIABLE_SCOPE_BEGIN|[6]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|String|false|true
16:05:36.0 (39528084)|VARIABLE_SCOPE_BEGIN|[5]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|String|false|true
16:05:36.0 (39535639)|VARIABLE_SCOPE_BEGIN|[12]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|String|false|true
16:05:36.0 (39542792)|VARIABLE_SCOPE_BEGIN|[13]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|String|false|true
16:05:36.0 (39666700)|HEAP_ALLOCATE|[72]|Bytes:3
16:05:36.0 (39699519)|HEAP_ALLOCATE|[77]|Bytes:152
16:05:36.0 (39711898)|HEAP_ALLOCATE|[342]|Bytes:408
16:05:36.0 (39723372)|HEAP_ALLOCATE|[355]|Bytes:408
16:05:36.0 (39734184)|HEAP_ALLOCATE|[467]|Bytes:48
16:05:36.0 (39759835)|HEAP_ALLOCATE|[139]|Bytes:6
16:05:36.0 (39775599)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:05:36.0 (39783130)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:740
16:05:36.0 (39787944)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:277
16:05:36.0 (39793015)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:54
16:05:36.0 (39797115)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
16:05:36.0 (39818670)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|"3"
16:05:36.0 (39825464)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
16:05:36.0 (39831274)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|"1"
16:05:36.0 (39835691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
16:05:36.0 (39841335)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|"2"
16:05:36.0 (39846616)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
16:05:36.0 (39852874)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.PARAM_ID|"id"
16:05:36.0 (39857589)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
16:05:36.0 (39863306)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.SCROLL_TOP|"top"
16:05:36.0 (39868355)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:05:36.0 (39877234)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|"type"
16:05:36.0 (39885577)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
16:05:36.0 (39900747)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|"isCopy"
16:05:36.0 (39911217)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:100
16:05:36.0 (39927584)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|" SELECT id, Name, Pr (80 more) ..."
16:05:36.0 (39935396)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:220
