36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:10:58.0 (122761)|USER_INFO|[EXTERNAL]|0056F000008202z|s023879@au-portal.local.fullsand|日本標準時|GMT+09:00
17:10:58.0 (171834)|EXECUTION_STARTED
17:10:58.0 (182235)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqc|VF: /apex/saHearinglistforadmin
17:10:58.0 (27599016)|SYSTEM_MODE_ENTER|true
17:10:58.0 (27968545)|VARIABLE_SCOPE_BEGIN|[39]|saHearingListForAdminCtl.BASE_QUERY_STRING|String|false|true
17:10:58.0 (27983263)|VARIABLE_SCOPE_BEGIN|[45]|saHearingListForAdminCtl.QUERY_LIMIT|String|false|true
17:10:58.0 (27991630)|VARIABLE_SCOPE_BEGIN|[46]|saHearingListForAdminCtl.QUERY_LIMIT_MAX|String|false|true
17:10:58.0 (27999461)|VARIABLE_SCOPE_BEGIN|[44]|saHearingListForAdminCtl.SELECTOPTION_ALL|String|false|true
17:10:58.0 (28006989)|VARIABLE_SCOPE_BEGIN|[43]|saHearingListForAdminCtl.SELECTOPTION_LASTMODIFIED|String|false|true
17:10:58.0 (28062119)|VARIABLE_SCOPE_BEGIN|[55]|saHearingListForAdminCtl.targetRecordsOption|List<System.SelectOption>|true|true
17:10:58.0 (28175738)|HEAP_ALLOCATE|[72]|Bytes:3
17:10:58.0 (28211353)|HEAP_ALLOCATE|[77]|Bytes:152
17:10:58.0 (28224022)|HEAP_ALLOCATE|[342]|Bytes:408
17:10:58.0 (28236474)|HEAP_ALLOCATE|[355]|Bytes:408
17:10:58.0 (28248308)|HEAP_ALLOCATE|[467]|Bytes:48
17:10:58.0 (28273273)|HEAP_ALLOCATE|[139]|Bytes:6
17:10:58.0 (28288773)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:364
17:10:58.0 (28296918)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:114
17:10:58.0 (28301566)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
17:10:58.0 (28306810)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:10:58.0 (28330605)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.QUERY_LIMIT|"1000"
17:10:58.0 (28336645)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:10:58.0 (28343812)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.QUERY_LIMIT_MAX|"10000"
17:10:58.0 (28348193)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:10:58.0 (28355006)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.SELECTOPTION_ALL|"2"
17:10:58.0 (28359597)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:10:58.0 (28365747)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saHearingListForAdminCtl.SELECTOPTION_LASTMODIFIED|"1"
17:10:58.0 (28377934)|METHOD_ENTRY|[1]|01p6F000006sUQs|saHearingListForAdminCtl.saHearingListForAdminCtl()
17:10:58.0 (28384180)|STATEMENT_EXECUTE|[1]
17:10:58.0 (28390068)|STATEMENT_EXECUTE|[1]
17:10:58.0 (28418539)|HEAP_ALLOCATE|[50]|Bytes:5
17:10:58.0 (28437062)|HEAP_ALLOCATE|[56]|Bytes:5
17:10:58.0 (28445173)|HEAP_ALLOCATE|[64]|Bytes:7
17:10:58.0 (28461206)|SYSTEM_MODE_ENTER|false
17:10:58.0 (28472709)|HEAP_ALLOCATE|[39]|Bytes:5
17:10:58.0 (28477229)|STATEMENT_EXECUTE|[39]
17:10:58.0 (28480866)|HEAP_ALLOCATE|[39]|Bytes:301
17:10:58.0 (28494943)|VARIABLE_ASSIGNMENT|[39]|saHearingListForAdminCtl.BASE_QUERY_STRING|"SELECT RegionalOffic (281 more) ..."
17:10:58.0 (28500275)|STATEMENT_EXECUTE|[56]
17:10:58.0 (28502081)|STATEMENT_EXECUTE|[57]
17:10:58.0 (28512970)|HEAP_ALLOCATE|[57]|Bytes:4
17:10:58.0 (28597955)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:10:58.0 (28614798)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x1f6bb37a
17:10:58.0 (28629587)|VARIABLE_ASSIGNMENT|[55]|saHearingListForAdminCtl.targetRecordsOption|[]|0x1f6bb37a
17:10:58.0 (28642195)|STATEMENT_EXECUTE|[58]
17:10:58.0 (28673732)|HEAP_ALLOCATE|[58]|Bytes:9
17:10:58.0 (28709855)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:10:58.0 (28718423)|STATEMENT_EXECUTE|[59]
17:10:58.0 (28735047)|HEAP_ALLOCATE|[59]|Bytes:5
17:10:58.0 (28750573)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:10:58.0 (28761021)|SYSTEM_MODE_EXIT|false
17:10:58.0 (28770243)|METHOD_EXIT|[1]|saHearingListForAdminCtl
17:10:58.0 (28839219)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
