36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:11:21.0 (68360)|USER_INFO|[EXTERNAL]|0056F000008202z|s023879@au-portal.local.fullsand|日本標準時|GMT+09:00
17:11:21.0 (101845)|EXECUTION_STARTED
17:11:21.0 (106474)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqY|VF: /apex/sadailyreporteditorforadmin
17:11:21.0 (30083814)|SYSTEM_MODE_ENTER|true
17:11:21.0 (30441988)|HEAP_ALLOCATE|[72]|Bytes:3
17:11:21.0 (30525727)|HEAP_ALLOCATE|[77]|Bytes:152
17:11:21.0 (30561247)|HEAP_ALLOCATE|[342]|Bytes:408
17:11:21.0 (30588883)|HEAP_ALLOCATE|[355]|Bytes:408
17:11:21.0 (30611447)|HEAP_ALLOCATE|[467]|Bytes:48
17:11:21.0 (30651353)|HEAP_ALLOCATE|[139]|Bytes:6
17:11:21.0 (30718099)|VARIABLE_SCOPE_BEGIN|[10]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|String|false|true
17:11:21.0 (30733777)|VARIABLE_SCOPE_BEGIN|[8]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|String|false|true
17:11:21.0 (30743458)|VARIABLE_SCOPE_BEGIN|[9]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|String|false|true
17:11:21.0 (30753237)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportEditorForAdminCtl.PARAM_ID|String|false|true
17:11:21.0 (30768272)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportEditorForAdminCtl.SCROLL_TOP|String|false|true
17:11:21.0 (30779545)|VARIABLE_SCOPE_BEGIN|[6]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|String|false|true
17:11:21.0 (30792090)|VARIABLE_SCOPE_BEGIN|[5]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|String|false|true
17:11:21.0 (30803490)|VARIABLE_SCOPE_BEGIN|[12]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|String|false|true
17:11:21.0 (30815580)|VARIABLE_SCOPE_BEGIN|[13]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|String|false|true
17:11:21.0 (30868812)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
17:11:21.0 (30877607)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:740
17:11:21.0 (30882669)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:277
17:11:21.0 (30888092)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:54
17:11:21.0 (30892483)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:11:21.0 (30916668)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|"3"
