36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:16:03.0 (124928)|USER_INFO|[EXTERNAL]|0056F000008202z|s023879@au-portal.local.fullsand|日本標準時|GMT+09:00
17:16:03.0 (173853)|EXECUTION_STARTED
17:16:03.0 (180975)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqY|VF: /apex/sadailyreporteditorforadmin
17:16:03.0 (40094078)|SYSTEM_MODE_ENTER|true
17:16:03.0 (40529210)|HEAP_ALLOCATE|[72]|Bytes:3
17:16:03.0 (40579736)|HEAP_ALLOCATE|[77]|Bytes:152
17:16:03.0 (40595473)|HEAP_ALLOCATE|[342]|Bytes:408
17:16:03.0 (40609085)|HEAP_ALLOCATE|[355]|Bytes:408
17:16:03.0 (40627470)|HEAP_ALLOCATE|[467]|Bytes:48
17:16:03.0 (40668804)|HEAP_ALLOCATE|[139]|Bytes:6
17:16:03.0 (40724781)|VARIABLE_SCOPE_BEGIN|[10]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|String|false|true
17:16:03.0 (40734796)|VARIABLE_SCOPE_BEGIN|[8]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|String|false|true
17:16:03.0 (40741382)|VARIABLE_SCOPE_BEGIN|[9]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|String|false|true
17:16:03.0 (40748434)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportEditorForAdminCtl.PARAM_ID|String|false|true
17:16:03.0 (40755601)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportEditorForAdminCtl.SCROLL_TOP|String|false|true
17:16:03.0 (40762256)|VARIABLE_SCOPE_BEGIN|[6]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|String|false|true
17:16:03.0 (40769917)|VARIABLE_SCOPE_BEGIN|[5]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|String|false|true
17:16:03.0 (40776564)|VARIABLE_SCOPE_BEGIN|[12]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|String|false|true
17:16:03.0 (40783509)|VARIABLE_SCOPE_BEGIN|[13]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|String|false|true
17:16:03.0 (40836281)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
17:16:03.0 (40845605)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:740
17:16:03.0 (40850649)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:277
17:16:03.0 (40855904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:54
17:16:03.0 (40860439)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:03.0 (40888117)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|"3"
17:16:03.0 (40894108)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:03.0 (40900783)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|"1"
17:16:03.0 (40904916)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
17:16:03.0 (40910961)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|"2"
17:16:03.0 (40915474)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
17:16:03.0 (40922554)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.PARAM_ID|"id"
17:16:03.0 (40927074)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
17:16:03.0 (40933595)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.SCROLL_TOP|"top"
17:16:03.0 (40937773)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:16:03.0 (40944379)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|"type"
17:16:03.0 (40948648)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
17:16:03.0 (40955441)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|"isCopy"
17:16:03.0 (40960081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:100
